,NADH_t1,NADH_t2,NADH_a1,FAD_t1,FAD_t2,FAD_a1,Norm_RR,NADH_tm,FAD_tm,Cell_Size_Pix,Donor,Activation,Cell_Type,Type_Activation,Donor_Activation,Donor_CellType
141,258.1479904,2062.269997,78.89121305,88.89101159,1899.143235,90.17120309,1.010365559,636.8083256,268.0247792,165,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
142,260.8907013,2109.698635,78.59474135,87.44654236,2012.962768,86.61643548,0.920375186,656.7858498,338.1591277,236,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
143,249.4086983,2132.366746,79.61548588,104.3617061,2081.235554,86.06324321,0.922786465,631.9962893,374.8920759,150,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
144,230.0044909,1959.677426,83.56303917,73.25544799,1583.085682,92.34623649,0.895106871,514.9795279,188.7195754,187,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
145,249.3793156,1974.797545,80.22157515,103.8113969,1258.943542,86.84320364,1.023174379,591.4410593,255.0042478,117,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
146,273.1058135,2154.157208,80.89856461,126.0258817,1803.209614,83.78898533,1.060503825,630.043838,395.821738,212,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
147,244.8874265,2061.086468,81.05886515,100.7083842,1928.457187,85.50418078,0.968057454,588.5552819,356.6812293,233,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
148,241.2291086,2047.700472,78.62538431,73.50635341,1871.772588,90.04435507,0.973195288,627.8539945,253.5117349,247,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
149,216.2917729,2191.654604,77.94684979,87.07303644,1872.166235,87.01400623,0.801180991,652.0010419,307.6067429,186,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
150,259.616307,2080.580755,79.10228146,95.36062362,1772.720173,84.89464346,1.028402926,638.2205652,321.6079232,176,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
151,238.6067684,2034.132328,80.22914487,79.7122201,2084.397033,90.18491199,0.902335026,593.3942009,273.2331845,209,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
152,253.9249797,2100.550345,80.40931808,80.23891689,1541.660923,94.26476554,1.046555324,613.0080988,166.5717472,171,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
153,256.0130279,1969.530884,76.59499015,60.92662575,1950.790655,93.83820161,1.058977346,656.6426045,176.4429111,164,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
154,251.9668667,2050.594964,77.38243823,74.14143097,2004.99083,89.47624415,1.003510241,656.3039166,277.5398492,184,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
155,265.0128839,2089.976392,80.55329376,85.90796796,2157.317252,87.47225901,0.989883458,619.2734693,346.4564557,235,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
156,263.4699347,2132.586654,79.76078173,90.71887946,1991.749491,88.25846152,0.973050057,639.5547251,311.6743938,311,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
157,260.8581904,2054.468228,77.24080274,88.62168691,2015.069187,86.74250696,1.023124239,667.6422302,344.4526534,243,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
158,261.7863797,2023.566605,79.79588921,67.2559987,2125.011036,91.28585246,1.045651614,614.8231653,245.749627,167,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
159,270.5845087,1988.310921,79.73906755,114.6260763,2335.678486,85.648245,1.043916327,614.0567031,435.2816256,212,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
160,221.1863185,2061.945512,77.19289499,90.64319376,1888.290452,87.82274066,0.948783471,640.3592862,307.0610222,194,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
161,252.9412773,2072.344922,79.14852658,96.09351943,2004.626065,87.44208312,0.980553614,630.85185,335.7337173,249,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
162,244.3710144,2002.71629,78.88868067,78.78013748,2074.547868,90.21295319,1.024951134,616.3347362,275.4839372,201,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
163,273.1553517,1940.06865,81.04380982,101.272734,2228.346715,86.16901622,1.04209271,590.6946684,395.1943583,226,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
164,263.9381537,2132.248919,77.30060689,110.1668936,1959.03128,85.94043748,0.974567736,685.2680138,364.5091412,181,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
165,257.3956641,2158.400517,76.45241558,79.48570776,1876.818178,92.65745102,1.054229967,703.5637692,209.9583314,213,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
166,244.119159,2094.946638,78.53688627,113.810001,1843.540649,86.75604839,1.060217194,640.305113,341.9322904,201,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
167,153.6423951,2044.860848,78.15412386,110.6710179,2023.410362,85.69974803,0.777923194,566.8792099,387.0587879,132,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
168,260.4530434,2089.26561,80.33287268,94.1240912,1877.868424,87.82495077,0.986963714,618.4062131,308.4722781,202,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
169,240.3511551,1996.425076,80.77929988,89.58463035,1986.26349,89.85890473,1.04092241,578.2186755,284.8426482,192,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
170,258.943952,2118.293577,78.69259582,79.41255037,1959.199055,91.5219263,1.039512645,652.7716382,232.7481307,211,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
171,256.9883813,2039.534309,80.82841209,85.52376321,1942.914868,86.67159444,0.981603062,598.5851258,324.187248,244,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
172,240.9243263,2004.341993,79.57318223,94.76305147,2096.504851,86.48300194,1.012642022,600.6716988,357.8981417,214,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
173,233.2072924,2075.876096,81.25167394,91.36140181,1955.828886,87.04947447,0.939655658,577.6991201,321.9937818,191,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
174,265.6714149,2039.650003,80.18772743,71.74592098,2021.015015,89.49765396,1.053440578,618.3236755,276.1562277,184,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
175,233.568509,2036.611265,80.03713873,70.04481991,1946.340691,91.51332474,0.964873764,592.5717618,230.2570745,210,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
176,204.8013833,1975.699074,79.43385032,120.4599595,2006.540365,86.55077023,1.051416794,565.3279163,373.7792652,205,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
177,269.1346052,2098.700861,79.65748774,104.3933464,2102.75252,85.01458602,1.015647177,638.6554774,398.420535,193,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
178,249.5405049,1985.375491,79.12479196,111.5059475,2074.567299,85.4660287,1.051949711,610.3108396,394.8393777,216,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
179,247.3229464,1990.238227,80.88319214,95.55607887,2147.992079,89.76096153,0.985419088,578.0710073,302.370458,222,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
180,228.1284176,1981.823988,80.36366703,81.92310007,1825.983225,92.24336344,0.958357878,568.0663845,215.6193333,208,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
181,250.0971006,2045.32664,78.70767038,90.90464936,2035.674093,89.02750265,1.017475221,631.7411366,302.1530316,236,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
182,251.4370811,2072.891512,80.90449213,58.66657274,2225.041365,92.18041437,1.006268966,596.6657644,226.1055541,194,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
183,207.1604541,1902.083686,83.58932296,92.96339057,1947.321913,90.57989184,0.92714927,500.3055697,278.2585944,209,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
184,308.5825031,2080.740502,80.39077607,109.1306996,2118.691558,83.93373424,1.068467638,655.0651583,431.9589262,167,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
185,213.5111643,1960.088698,80.73142956,117.6239548,2224.052383,78.93518341,0.940098113,550.8547235,560.7627222,106,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
186,276.7007001,2100.434282,78.19905127,101.5979996,1679.670044,83.03910065,1.106014885,671.3133341,369.2532043,94,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
187,238.0058878,2076.10026,80.0085088,71.01788898,2106.29467,91.2064643,1.021507092,603.9639166,250.9381568,198,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
188,242.232051,2020.447425,80.06393472,108.8860968,1967.815607,82.72020534,1.000300367,596.8986942,420.1360385,142,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
189,237.7536042,2125.402027,76.98932208,75.18730243,1981.469769,91.45437205,1.042650341,673.3447066,238.401037,169,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
190,222.3632309,2068.26554,79.28394658,99.45581687,1794.05829,84.57433384,1.026834179,605.4051706,352.371494,132,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
191,200.5574188,2003.260001,82.44059601,98.23247809,1751.792641,91.96622326,0.957451346,515.2331049,229.5140746,184,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
192,238.9639522,2176.519514,83.20646123,82.19687108,2170.152849,91.74984087,1.019061918,560.972617,255.6755262,45,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
193,275.1029008,2152.583522,78.64107213,75.25175514,2100.080005,88.40992966,1.081064854,676.5794489,307.5519775,140,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
194,258.1202102,2125.331965,77.79102021,94.5018387,2003.848879,88.77132836,0.988582824,670.9083708,307.8442268,239,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
195,249.7413595,2076.115936,79.18304211,80.43434856,1961.19788,90.0965607,0.963080369,628.0039542,263.0019161,223,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
196,244.4496688,2091.579174,77.92226624,109.9079263,1693.684342,83.14468251,1.076314402,652.1024256,364.9829984,178,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
197,269.9685918,2103.026074,81.0163667,89.14206534,1859.172186,84.8374937,1.028098587,618.4457974,353.7746975,167,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
198,221.9269606,2090.269923,79.86455548,73.38693196,1865.367736,91.26343946,0.972491922,598.225801,234.4861023,221,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
199,235.454722,1917.988194,84.86562364,66.70696498,1617.12564,95.46082103,0.875869879,494.3080841,139.6548978,152,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
200,252.9092821,2108.284464,76.93971297,93.30502014,1681.486011,85.59682083,1.056021526,678.0325562,321.5283447,210,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
201,238.6940644,2101.851052,78.32211044,84.50455458,2019.495256,88.69484389,0.849315668,642.5656462,302.8389154,192,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
202,238.3339851,2112.939699,78.24245031,126.7225598,1955.292232,83.95419101,1.063015901,646.2458834,416.2846159,189,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
203,261.5811234,2185.638957,77.47521428,108.6323592,1740.330002,83.48647256,1.025331493,692.5645909,370.2903053,167,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
204,246.6385569,2013.044275,78.90890841,133.1592305,1881.355239,84.58224324,1.050280073,615.3353392,403.9572434,212,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
205,257.8557339,2046.41456,78.35038941,113.2878343,1757.613659,86.96053079,0.961167021,638.4429333,325.1668795,113,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
206,262.6618796,2138.854539,80.17015436,115.525335,1714.670313,85.14164996,1.002212703,635.3625409,350.1215758,189,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
207,231.0952878,2006.6808,83.15037826,54.3402888,2089.838677,93.42978499,1.002576793,528.7865608,188.5795242,180,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
208,233.4899822,2023.171994,78.52948539,95.40545361,1917.787569,86.83970261,0.995472771,617.4888023,328.8738712,174,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
209,228.672579,1935.105211,80.80071169,62.75924176,2112.602128,92.65866866,0.953747643,554.8861181,215.2095053,227,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
210,258.6025194,2138.063999,81.56880951,133.909841,1838.95387,85.46377361,1.036697679,604.1007263,381.8487281,178,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
211,264.1594486,2084.185233,79.80587462,144.8168013,2075.438329,84.81218455,1.044465077,631.6930354,437.9431748,176,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
212,255.0719821,2156.197017,77.6722392,83.81332157,1948.850377,91.20979048,0.952404269,677.9422996,251.9586271,192,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
213,257.098175,2029.45245,78.12714199,88.99224926,1974.347145,90.12832333,1.000119476,644.4000592,274.0117326,106,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
214,248.1781006,1970.128999,80.99775637,94.47484981,1855.621055,85.7878393,0.960219502,571.3727948,335.1168613,205,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
215,266.7971997,2115.650192,80.15646896,161.6336925,2063.058671,82.56204685,1.059750702,632.2850164,490.9739878,187,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
216,251.1816919,1995.390668,80.29014028,99.11151894,1932.105734,87.45730169,1.038747726,595.2233757,327.3116962,188,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
217,267.3269145,2089.461999,79.13312143,105.9547741,1505.49059,88.49104982,1.085927121,645.0245955,267.204654,225,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
218,268.8134392,2104.818107,79.43456959,116.297914,2239.954346,85.41860682,1.064889424,644.9676606,426.3582743,185,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
219,220.1568499,2019.449153,81.28332952,80.81730433,2058.151211,89.13509762,0.781509785,555.1056864,297.2816513,284,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
220,258.9768012,2031.830991,80.26988719,121.4241814,2152.589141,83.38108715,1.013773974,607.351499,453.35708,184,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
221,228.9917025,2016.471457,80.07178513,73.71642258,1913.782147,91.58561595,0.938719788,585.2831631,237.2245614,192,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
222,260.0704923,2125.714613,79.10916386,91.16659164,2039.815847,89.15819232,1.084176154,650.0153305,299.8720296,176,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
223,250.1756028,1950.246129,80.98695388,82.56881504,2124.557733,89.65837231,1.03531352,571.9951707,289.9402214,190,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
224,237.4501135,2031.94713,79.92342046,83.59531819,2004.392849,84.67811593,0.931338768,595.9895356,368.2378502,156,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
225,266.6946402,2074.169183,79.8770387,94.10123327,1791.002707,83.13846238,0.953126988,629.003771,356.9722724,181,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
226,260.5661958,2064.934643,81.42196632,73.16848896,2026.388486,90.35765905,1.03411138,592.1313873,261.6767011,192,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
227,185.057241,2113.015874,78.96670665,84.55048465,1970.021929,85.92251761,0.73390381,593.0620271,344.6221248,381,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
228,243.6401816,2094.512223,81.17477748,107.2804663,1893.857161,86.89184447,0.942338482,589.5330925,337.8359031,171,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
229,160.5705236,1550.120491,67.72703854,76.27103559,1407.447524,75.71895075,0.881539002,392.844628,216.3862273,301,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
230,276.4940597,2101.389754,80.019295,144.7462025,2066.390045,83.19952393,1.093303298,641.0316262,427.0246582,202,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
231,230.2626875,2090.368623,79.35522874,70.45765604,2020.045691,90.81480258,0.96835023,614.1811689,250.9924045,200,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
232,87.02441905,1723.668489,88.52143209,82.80996186,1464.996698,93.83289538,0.540978358,214.6862143,173.7238128,171,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
233,243.0235847,2113.821449,78.50987366,72.6519062,1939.266669,92.17626572,1.028504667,642.8018708,221.557438,225,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
234,238.0382297,2033.593892,79.65013626,108.3029704,1864.588707,85.75002416,1.005212824,602.4095987,348.8675967,172,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
235,258.6097372,2146.794807,77.04342663,87.57570598,1952.439124,88.71459828,0.957766282,689.0147835,294.1466662,207,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
236,275.8541957,2105.300353,80.86898654,81.15775147,1752.836671,83.11399479,0.95124451,624.112881,355.2573287,185,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
237,250.480412,2033.28325,79.26093051,85.19560746,2221.762455,88.29135454,1.014325203,620.873782,331.4360952,160,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
238,264.0655999,2105.610347,78.73521945,106.1025615,2080.767773,87.01447859,0.992112759,656.0888954,358.1535677,378,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
239,257.0395654,2115.513973,81.45498897,151.5288062,1678.682293,79.47576875,1.094092111,602.8064872,464.6411192,153,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
240,246.5245084,2102.311268,79.83033988,95.61111789,1927.890982,89.90019292,0.994725049,619.283768,284.5226273,188,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
241,237.244531,2087.662645,79.35767587,103.6734743,1761.42845,88.4499054,0.991958451,619.4405568,284.4031372,229,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
242,252.2524704,2116.555741,81.32530378,102.3038622,1812.680276,88.91496002,0.942504948,600.9734737,286.5522028,207,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
243,235.3178231,2103.559822,80.26589375,80.51659031,1763.529516,89.08649871,0.926362021,604.7953239,255.1227062,185,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
244,242.9960337,1985.200401,79.76074833,87.21610241,1894.519706,88.80030097,1.020121899,597.2475445,279.335223,200,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
245,237.727613,1984.990535,80.35436995,108.7678329,1740.6507,84.65059076,1.005858602,579.2546465,358.1275305,178,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
246,241.7139241,1942.505116,79.650226,79.71612652,1983.67402,91.48545276,0.966764433,586.6773746,244.132547,267,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
247,252.2511259,2109.605351,75.58565736,84.23517242,2202.017832,89.52402796,1.024761532,703.7904604,304.9498453,202,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
248,271.743279,2120.037213,80.12923835,90.00200674,1410.070007,91.66303734,1.049880196,636.2947306,197.1417998,184,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
249,256.3292789,2058.195736,79.37338984,106.640222,1919.969995,86.36372171,1.049292214,626.6434068,351.0515438,222,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
250,234.8610233,1997.927671,80.82318145,106.3197197,1906.475841,87.78857422,1.021312212,571.0085374,319.3949746,203,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
251,272.313983,2107.018694,78.98260291,126.4958397,2195.034341,84.71186785,1.051590285,657.2675097,439.2466347,178,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
252,226.7618412,1991.837866,81.37094175,122.6543849,1412.379999,84.1857391,1.034312846,553.2655878,320.0623697,186,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
253,284.839504,2153.214965,77.95541476,89.89746191,2149.987906,83.49078631,1.044137928,695.9040286,426.5431318,190,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
254,173.4208064,1659.187239,86.51493313,82.9004069,1398.106866,92.50360786,0.85962285,398.5556632,194.0674842,268,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
255,260.8127619,2037.609362,78.79000209,100.4071613,2123.954632,86.44724331,1.031207952,635.74662,372.1942785,219,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
256,259.0199775,2201.137119,79.00161053,99.60509282,2154.845893,86.50433534,1.019523539,665.8186941,372.3434498,188,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
257,244.9258253,2080.447614,80.99200804,68.2362535,1898.430133,93.05227223,0.946601366,592.8174876,192.9740583,177,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
258,252.6308823,2201.546669,80.11756957,87.85094422,1920.027162,89.51830795,0.969795143,642.3186005,268.9816261,169,G,CD69-,T-cells,T-cells: CD69-,T-cells G: CD69-,G: T-cells
